id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2172,-0.15602215,0.6445908,0.08930161,0.38577402,-0.60158134,-0.3606704,0.74584895,-0.1355699,-0.17930494,0.8012115,-0.10227294,-0.20803152,-0.17035168,-0.35112584,0.44597933,0.6194679,-0.515137,-0.062385146,-0.31908518,0.23014863,0.445452,0.22040704,-0.7527524,-0.37364748,-0.39869967,0.505096,-0.31386167,0.20522429,0.20038266,-0.46676975,0.42898485,-0.16933501,0.3181426,0.06394031,0.5640434,0.23539922,0.2728271,-1.0116624,0.22850943,-0.046920877,-0.11704813,0.2783272,-0.5838988,-0.3323264,0.3745136,-0.47815585,-0.54296577,-0.50709516,0.03065976,0.85533,0.17125109,0.88468385,-0.02609197,-0.5932791,-0.9572556,0.6290641,0.2578669,-0.66647804,0.28243017,-0.19758916,-0.0261663,0.56984013,-0.5717839,-0.4044467,0.330583,-0.3892748,-0.7678803,-0.25524274,-0.37226942,0.10885934,0.5714726,0.36141774,-0.07595126,0.6505575,0.3176477,0.080290124,0.55091286,-0.03902872,-0.5117862,0.05409563,-0.1538043,0.07648962,0.26462454,-0.08001304,-0.39127922,0.14025457,0.058258805,-0.68569696,0.18725894,0.09587069,-0.14434919,-0.16771357,0.06396554,-0.031269517,0.17800152,0.25674152,-0.15467152,0.06615764,0.16204174,0.46307752,0.21189861,0.14624935,0.09425326,-0.20731118,0.15051885,0.12134762,0.0040201102,0.14732972,0.2223494,-0.048237585,0.11995965,-0.25904584,0.03717092,0.7495965,0.074200675,-0.04775282,-0.5364083,-0.1378618,0.3922372,-0.09863535,-0.442793,-0.25788528,-0.5223306,0.6487131,-0.03628631,-0.82438725,-0.21800292,0.07637845
965,-0.11795675,0.5549521,0.07408303,0.20330174,-0.58993304,-0.31339338,0.631318,-0.06296121,-0.094605625,0.5615928,-0.2767211,-0.34904206,-0.043882575,-0.34323394,0.34848642,0.40670455,-0.42490128,-0.15930645,-0.2115436,0.08482883,0.4877746,0.23810223,-0.62075835,-0.19279715,-0.46150598,0.46793237,-0.3176089,0.09407615,0.08481893,-0.39184296,0.42325935,-0.22010726,0.39737546,0.09787903,0.5526611,0.23751701,0.22330822,-0.9627119,0.41484725,-0.12649496,-0.08292505,0.24757938,-0.60183936,-0.46469024,0.49105912,-0.5407294,-0.4579955,-0.65320176,0.14257365,0.80219203,0.19677913,0.8302695,-0.061971385,-0.575301,-0.9025861,0.67308813,0.2365793,-0.76693153,0.2055843,-0.095515124,-0.070678726,0.3907634,-0.5534091,-0.42113554,0.41145918,-0.26495078,-0.67252475,-0.4460321,-0.3353282,0.08865199,0.63507545,0.34254476,0.12654124,0.7327174,0.24682043,0.15896656,0.53440744,0.11105315,-0.48891276,0.2598904,-0.06615372,0.0318962,0.106499754,0.06381123,-0.4193351,0.07268842,-0.15706623,-0.634548,0.094827384,-0.014317358,-0.28530353,-0.10681234,0.03535217,-0.052891143,0.077813305,0.4544559,-0.30545923,0.10526903,0.22884242,0.42235494,0.19094883,0.18890484,0.1398921,-0.3119438,0.07766733,-0.0076864404,0.14059925,0.034547042,0.10321238,-0.053478245,0.06952274,-0.183925,0.14580353,0.71135867,0.100330874,-0.15581198,-0.517219,-0.21922512,0.3526369,-0.033286404,-0.5423746,-0.23358983,-0.4478525,0.75238734,-0.17521217,-0.90770656,-0.14516795,-0.0018950548
746,-0.1345437,0.6866898,0.09606895,0.37189677,-0.6540556,-0.3584915,0.7915666,-0.13568231,-0.18059355,0.7892786,-0.1069971,-0.24527751,-0.13520235,-0.38525462,0.41798097,0.59168,-0.5405919,-0.09944418,-0.3144359,0.18723108,0.49330896,0.1912311,-0.7556103,-0.33523414,-0.41134685,0.51805794,-0.32571623,0.15309377,0.19468984,-0.42680106,0.42004263,-0.18124042,0.35053238,0.062494013,0.5825616,0.24555197,0.25682876,-1.0309942,0.29422966,-0.043186445,-0.089663014,0.28690892,-0.6285328,-0.33861488,0.4240926,-0.50978655,-0.5417347,-0.568043,0.04807396,0.86192495,0.18796392,0.90277517,-0.06293772,-0.63331866,-0.99762046,0.66043633,0.2515698,-0.71866524,0.27999446,-0.21976088,-0.07271228,0.5953496,-0.6134095,-0.41055524,0.37098685,-0.36983782,-0.7712006,-0.28248593,-0.35429657,0.11848461,0.5913198,0.35315293,-0.035100415,0.6752026,0.34893635,0.10483602,0.57370853,-0.013644374,-0.5331898,0.06969872,-0.15003641,0.07034548,0.2520306,-0.08231293,-0.38376224,0.14250843,0.048291106,-0.728007,0.20504494,0.06627107,-0.17190629,-0.11886448,0.054868825,-0.0026630403,0.15869737,0.28918236,-0.20819217,0.082164705,0.18184191,0.48904443,0.23060583,0.17151155,0.109599486,-0.25433505,0.15312923,0.09872283,-0.003959517,0.10469421,0.20515357,-0.06236362,0.1267246,-0.23836385,0.04773968,0.77694046,0.08837056,-0.09322288,-0.5575928,-0.17280155,0.3705367,-0.120287746,-0.4924795,-0.3042238,-0.51815057,0.6579825,-0.06605879,-0.86994,-0.2091485,0.04400498
1837,-0.08700428,0.6944197,0.18739004,0.28606853,-0.5584083,-0.4006275,0.75274175,-0.09802855,-0.18669967,0.73840594,-0.029988548,-0.18615034,-0.03788141,-0.15338556,0.27910206,0.49976498,-0.50387734,0.044867273,-0.22620314,0.08779534,0.4408365,0.08342383,-0.6719969,-0.29840043,-0.27768767,0.27394512,-0.4203031,0.13812722,0.06345434,-0.25535065,0.36710605,-0.040608466,0.35643706,0.020445026,0.59806925,0.15515384,0.27901953,-0.7226575,0.23722818,-0.03467927,-0.065452,0.34002173,-0.4368048,-0.27486625,0.37667567,-0.41106316,-0.34047204,-0.5528727,0.036287885,0.8907977,0.20556612,0.85238045,0.009124295,-0.5031214,-0.78059053,0.7069556,0.10588855,-0.6644454,0.2955682,-0.1425204,0.009264987,0.5482133,-0.64021534,-0.40620795,0.30482545,-0.3133942,-0.737807,-0.19828404,-0.27276042,0.26803166,0.56764764,0.38987902,-0.11337432,0.73529935,0.33911696,0.098555796,0.4764757,-0.023776906,-0.32785118,0.08235313,-0.07648405,0.07128085,0.26037627,-0.02755046,-0.44005868,0.20471601,0.20104605,-0.63812125,0.34108576,0.108968325,-0.09970617,-0.06229313,-0.011528903,0.018209472,0.18568833,0.15148798,-0.2717299,0.07406862,-0.014448799,0.49944127,0.15835413,0.21749279,0.062270027,-0.2956144,0.036422204,0.0020157471,0.16618791,0.18997073,0.19201027,-0.1225825,0.25858372,-0.21742798,0.07323948,0.81129825,0.08391531,-0.27667385,-0.537572,-0.031648103,0.317577,0.017560085,-0.34896615,-0.38453516,-0.44716394,0.44474414,-0.0083504,-0.74689233,-0.23590307,0.023081591
153,0.39138025,0.20379831,-0.050889652,-0.07823295,-0.36054254,0.011273855,0.6745444,-0.26463765,-0.46871117,0.02838949,-0.32744884,-0.21067621,0.3010783,-0.79900694,0.7743657,0.13263048,-0.1625398,-0.119190216,-0.74243087,-0.2912094,0.04143144,-0.032902524,-0.09552932,0.08875702,-0.8639575,0.34957314,0.11217452,-0.22616154,0.5345672,-0.06215551,0.025400577,0.03893693,0.5846934,-0.17793815,-0.26125234,-0.07407826,0.49442926,-0.5435517,0.6477294,-0.088210605,-0.28716505,0.053719074,-0.09681698,0.00038074935,0.33042777,-0.466812,-0.73079586,-0.50786316,0.217714,0.35784814,0.3053029,0.432231,0.090183616,-0.03386416,-0.692327,0.14453186,0.82357675,-0.24066378,-0.18268219,0.039593074,-0.2840882,0.6109038,0.20728783,0.31335735,0.35108677,0.1677093,-0.030337967,-0.046810266,-0.20779306,-0.50139886,-0.101714514,0.25064296,0.29234472,-0.12123085,0.25414816,-0.0041557862,0.1361012,0.35562524,-0.7806783,-0.2671808,-0.07735427,-0.24471024,0.24479173,-0.09581843,0.2779441,0.76665354,-0.31522936,-0.011373721,0.22558665,-0.35755503,-0.3135322,0.073216766,0.20728719,0.14724156,-0.3714081,0.384027,-0.39605206,-0.064879,0.21747234,-0.11082478,-0.76124245,0.28476664,0.22420327,0.06552944,-0.19800419,0.34480223,-0.08958629,-0.25867566,0.38506287,0.2966016,-0.3972997,-0.10066818,-0.5798799,0.3123571,0.17502208,0.22724035,0.15822954,0.2187795,0.17125063,-0.39462808,-0.5485917,-0.0047174892,-0.17459929,0.82781076,-0.41324383,-0.8856704,0.39746153,0.33447364
2140,0.2751123,0.08352134,0.022895675,0.00659607,-0.19149852,0.12699853,0.6417316,-0.26351365,-0.38761035,-0.13622878,-0.26038072,-0.23964956,0.18389735,-0.8194634,0.7869721,0.075206436,-0.14504205,-0.2072476,-0.61264527,-0.20714717,0.030151408,-0.050612506,-0.15023044,0.015852556,-0.77044606,0.31097904,0.10149595,-0.15478055,0.46076778,-0.13938032,0.071200125,0.019980641,0.35085595,0.017569441,-0.24226163,-0.02194486,0.34179756,-0.43039295,0.5095076,-0.12815051,-0.2619834,-0.0023687917,-0.13852255,0.038697407,0.26587865,-0.34278706,-0.70432425,-0.32102957,0.14768915,0.19301982,0.32892472,0.37653697,0.16194856,-0.08401126,-0.57280374,0.060995538,0.6461423,-0.261926,-0.091784015,-0.16293061,-0.3089959,0.5585814,0.16335931,0.21064796,0.41032144,0.07672148,-0.013493979,0.08231264,-0.08331369,-0.5330727,-0.14891154,0.20747373,0.2301034,-0.17542286,0.21646245,0.1349523,0.06310916,0.3365357,-0.53350455,-0.13573527,-0.18457554,-0.27079517,0.12369468,-0.039232083,0.32400772,0.5449073,-0.2868864,0.061880358,0.1214133,-0.31823686,-0.2611733,0.044084266,0.19068126,0.08866642,-0.41114813,0.3365174,-0.21038456,-0.05247745,0.19356331,-0.1888469,-0.6465734,0.2366572,0.14666355,0.1586963,-0.10394774,0.30849507,-0.14436133,-0.30284443,0.33650184,0.19310486,-0.2554679,-0.073258325,-0.5703717,0.20095831,0.17889388,0.15085039,0.14380981,0.13137121,0.30241865,-0.34541205,-0.6544691,-0.057082962,0.016110748,0.62872946,-0.4475479,-0.6860776,0.32113728,0.3664015
912,-0.1330467,-0.07710531,0.18273935,-0.034244932,0.025317227,-0.016536266,0.21252145,-0.07003918,-0.53586006,0.4234628,0.084192485,-0.013084823,0.012950315,-0.30827105,-0.14555986,-0.2707658,0.11294908,-0.014999514,-0.43741632,0.22827436,0.24814366,0.40293598,-0.079946764,0.38918835,-0.19433197,0.09504039,-0.5749097,-0.18062033,-0.060488556,0.07156149,-0.2958036,0.19954474,0.107202195,-0.25406325,-0.003125725,-0.09581467,-0.103821464,-0.5278189,-0.06538275,0.48130736,-0.13361858,-0.052701797,-0.2876335,-0.095748976,0.44090948,-0.2806507,-0.1720897,-0.22699544,-0.03093647,0.36151022,-0.048313577,0.09472667,-0.13512109,0.20320743,-0.37917116,0.3091067,0.17814201,-0.17927012,0.121622816,0.36739558,-0.076231316,-0.19050217,0.28295663,0.15454082,-0.29019266,-0.17697747,0.1600351,-0.0751685,-0.09970906,-0.17892136,0.352233,-0.048357006,-0.43255606,-0.0040043956,0.47706366,0.114174455,-0.0744676,-0.1776428,-0.36046103,0.057954714,-0.15327926,-0.013720783,0.06496594,-0.006977021,0.09814608,0.094245754,0.25219047,-0.27559543,0.105120756,0.17541598,0.03887057,-0.19068916,-0.12897092,-0.20661092,0.36141005,-0.21722423,-0.24875833,0.022850364,-0.2010989,0.17146727,-0.33247557,-0.0890587,0.15419589,-0.30252805,0.19004147,-0.20582218,0.13224235,-0.0001905103,-0.036950152,0.09231469,-0.04274517,-0.17619438,0.041211646,0.1978123,-0.118632555,0.13026842,-0.032096658,0.28912663,0.009787221,0.18504342,0.2168314,0.14309546,-0.34442288,0.20618759,0.014328992,-0.14614893,-0.10985351,-0.029135184
33,-0.08856608,-0.13850158,0.2443367,-0.019297909,0.050687987,0.0838131,0.30538747,-0.19380985,-0.7003572,0.5282734,0.08590939,-0.035550747,-0.011203904,-0.49112195,-0.05275979,-0.3812419,0.07994281,-0.10493373,-0.5894633,0.22742169,0.383757,0.55763596,-0.166438,0.6045235,-0.35614416,0.17694946,-0.80118644,-0.3125016,-0.069229804,0.071462885,-0.43957615,0.3218024,0.1969979,-0.40196562,-0.008145253,-0.16661976,-0.12094127,-0.6264147,-0.0040793256,0.7156048,-0.13357116,-0.021491483,-0.36674294,-0.07558719,0.65585595,-0.36936903,-0.19499561,-0.29429153,-0.045287326,0.44299155,-0.107897446,0.061679315,-0.07298687,0.3052779,-0.58198935,0.40399188,0.24350268,-0.24551144,0.11430841,0.5353138,-0.16451707,-0.21767762,0.3280887,0.21408589,-0.44862333,-0.27455398,0.17029066,-0.17022084,-0.011392703,-0.18559597,0.4625332,-0.10848979,-0.61323166,-0.021502936,0.6155989,0.2715465,-0.078859486,-0.16472231,-0.4878329,0.08237562,-0.160358,-0.06341777,0.06165,0.00047963316,0.13518906,0.13026814,0.33696693,-0.28843355,0.02280362,0.18277322,0.043548755,-0.18215065,-0.13114794,-0.26250768,0.5253143,-0.28481328,-0.31821626,0.015940154,-0.27991012,0.23869744,-0.44731605,-0.18426909,0.16798523,-0.41697443,0.29997355,-0.40227225,0.31224427,0.017079303,0.05764995,0.12895146,-0.07795081,-0.39717034,0.121352375,0.25470355,-0.124742195,0.09678204,0.004445801,0.36430892,0.029562388,0.25041237,0.26440534,0.14465445,-0.43896395,0.3174909,-0.026917577,-0.091310844,-0.135084,0.0073045823
1462,-0.104271434,-0.114576735,0.26964235,-0.03295259,0.05366763,-0.07325373,0.26302093,-0.21237214,-0.64460605,0.48912385,0.09222978,0.03281966,-0.0020350607,-0.47586972,-0.21768358,-0.3324323,0.10241138,-0.16282155,-0.6525114,0.32240698,0.2995748,0.5630266,-0.09242031,0.5436898,-0.3730433,0.12808229,-0.8646281,-0.25574136,-0.10887596,0.061909746,-0.45163158,0.40180796,0.28398526,-0.38070226,0.008613077,-0.1497126,-0.054926325,-0.70565945,-0.050680637,0.69918585,-0.0983242,-0.076845005,-0.32868445,-0.13891733,0.69047093,-0.33629963,-0.060732268,-0.269828,-0.029334184,0.40922076,-0.086587034,0.039223712,-0.116630375,0.3188473,-0.59990263,0.44164574,0.35383615,-0.250056,0.124502316,0.5293951,-0.09895701,-0.2676296,0.40694904,0.24940486,-0.50056344,-0.20719166,0.25698343,-0.16918507,-0.018871343,-0.22820772,0.4562985,-0.16636889,-0.6452729,-0.06639773,0.6226507,0.20077752,-0.039401904,-0.24638973,-0.46600917,0.15082864,-0.15842143,-0.1178786,0.08587293,0.025152147,0.22613017,0.2201105,0.31438184,-0.27063122,-0.05016125,0.234547,0.07481195,-0.19588254,-0.19749147,-0.30351418,0.5116585,-0.31176415,-0.3327501,0.07915808,-0.3988712,0.17955573,-0.40006047,-0.1972668,0.250835,-0.36916038,0.25505552,-0.45407322,0.31384736,0.05061364,0.0319542,0.21345703,-0.080893144,-0.35252237,0.15082026,0.22502619,-0.1058725,-0.026822802,-0.01916896,0.4346646,-0.04098528,0.33644566,0.2651444,0.18078047,-0.45706537,0.19576982,-0.12282359,-0.08759272,-0.14807211,0.039518073
2195,-0.111555055,-0.14969262,0.23067442,0.009416947,0.039928712,0.03796503,0.21950318,-0.18293932,-0.6619825,0.50265706,0.09666804,0.0046141353,-0.03252883,-0.4766776,-0.14521126,-0.3653693,0.12413357,-0.11553212,-0.60986054,0.27412704,0.3084772,0.52602434,-0.11994495,0.56165653,-0.31481305,0.1194401,-0.7652652,-0.26915216,-0.05981941,0.061094087,-0.46478748,0.30330053,0.16905929,-0.33515728,-0.030250859,-0.116579026,-0.15162362,-0.68315697,-0.06855041,0.6788393,-0.1361946,-0.09701386,-0.3678401,-0.086289264,0.60494757,-0.32871747,-0.2106997,-0.27008122,-0.022641703,0.4078049,-0.092045635,0.059261158,-0.11427562,0.3163168,-0.53184617,0.38711223,0.2581377,-0.23826006,0.10818518,0.49438748,-0.14543122,-0.24901728,0.39420712,0.22327092,-0.47323012,-0.25755155,0.23133962,-0.08968726,-0.040176604,-0.26677302,0.44681597,-0.105695836,-0.59284556,-0.08777357,0.60944223,0.22599782,-0.12696527,-0.20467971,-0.45144305,0.10614545,-0.19114801,-0.0814583,0.09319432,0.034556933,0.20231833,0.12313265,0.32079828,-0.28264055,0.0057767904,0.20106408,0.07533372,-0.22940591,-0.1380865,-0.3126452,0.47877666,-0.297308,-0.27900058,0.030589601,-0.27540454,0.20048438,-0.4536949,-0.17535429,0.21233247,-0.39359105,0.27197206,-0.3553838,0.2413134,-0.032425616,0.014614034,0.16722192,-0.077327035,-0.29789194,0.11221723,0.22945753,-0.16771173,0.10004989,-0.008682234,0.37763864,-0.014214718,0.26397955,0.24514456,0.16774623,-0.41697234,0.2468627,-0.04051474,-0.09456529,-0.15237013,-0.009464214
1989,-0.13980906,-0.16073173,0.31170404,-0.091111556,0.032485723,0.06438915,0.36412126,-0.15660293,-0.69217646,0.51615894,0.12800814,-0.029212167,0.041471373,-0.44414976,-0.14638324,-0.3659272,0.057305556,-0.12466737,-0.7247984,0.28196135,0.32101324,0.60858065,-0.09198044,0.57040876,-0.36952734,0.12344124,-0.8315849,-0.2986755,-0.1104874,0.0509443,-0.45229498,0.32915732,0.23461089,-0.36880434,-0.0036965832,-0.21647511,-0.07074021,-0.6514542,-0.006999793,0.7319216,-0.06628882,-0.06288337,-0.40222627,-0.0717264,0.6079096,-0.34425044,-0.088881835,-0.29215315,-0.04095114,0.4409067,-0.11462022,0.10607005,-0.10539165,0.3066423,-0.5608453,0.4433274,0.29818124,-0.29573885,0.11880665,0.4916146,-0.15744282,-0.34589773,0.34883896,0.22904715,-0.43721426,-0.25306427,0.18081489,-0.08917176,-0.021518996,-0.17570752,0.4429195,-0.13955986,-0.6999005,-0.05043163,0.6040311,0.23482518,-0.09762773,-0.19802162,-0.44605085,0.16941637,-0.19221912,-0.07842205,0.033784486,-0.03127086,0.14454953,0.19238251,0.3691896,-0.30481791,-0.01625989,0.24217789,0.036895227,-0.15661098,-0.17994934,-0.29936975,0.51832634,-0.345666,-0.4137891,0.035320755,-0.33562836,0.15638208,-0.5030109,-0.17317116,0.17475392,-0.385339,0.2426877,-0.36640716,0.32955375,0.021190839,0.030432882,0.19989793,0.026987744,-0.364818,0.12008871,0.22336687,-0.108698115,0.02135448,-0.0071462793,0.4428488,0.07694557,0.2509792,0.26178196,0.17335513,-0.39378637,0.22335424,-0.024508236,-0.09153444,-0.14894962,0.08576722
2246,0.0076202997,-0.5014199,0.18960942,-0.31453097,0.048478425,0.11902726,0.0658953,-0.040198416,-0.35239893,0.4166764,0.20700774,-0.23002629,-0.09924439,0.07619375,-0.12545465,-0.277572,-0.06357362,0.5650097,-0.1648961,0.29471838,0.33178034,0.30379358,-0.04129002,0.1734969,-0.20694941,0.2533211,-0.3913774,-0.20875345,0.03809034,-0.010659022,-0.37168878,0.0025162809,0.029328896,-0.004859791,-0.035393126,-0.07790063,0.15089305,-0.16395618,0.20145829,0.31779724,-0.17399175,0.1158721,-0.40433532,-0.25359237,0.46108276,-0.22493367,-0.12162739,-0.2816658,-0.066888705,0.39255184,0.14372064,0.28590107,-0.005360299,0.2833702,0.058734834,0.27702972,0.0068135033,0.0446794,-0.30876026,0.5211916,-0.2129163,-0.18242584,0.37568727,0.08719486,0.12017326,0.086743824,0.14745049,0.037134457,-0.14033021,-0.10339322,0.029925726,0.13193484,-0.25101954,0.13643844,0.21290517,-0.13976716,-0.5195772,0.0352528,-0.23604448,0.24107917,-0.021121543,-0.28572515,-0.011730869,0.64951056,0.01153291,0.31603286,0.20705971,-0.3296514,0.33070853,0.3802664,-0.19885443,-0.29501173,0.04834049,-0.21974473,0.3236804,0.13001141,-0.5477858,-0.3391222,-0.011240737,-0.01892277,-0.52263653,0.038454346,0.02864888,-0.1500348,-0.016606232,0.038194265,0.11407094,0.14183478,0.03441468,-0.18193586,0.091803946,-0.18510842,0.014785664,0.4162599,-0.516217,0.17332032,0.10403011,0.16146305,0.1433039,0.37664878,0.010542647,-0.14285977,-0.2450546,0.5884104,-0.002036916,-0.18091254,-0.19600916,-0.096171446
1642,0.017725546,0.00929049,0.3245153,0.080770686,0.18548284,-0.3301043,0.35229975,-0.2995386,-0.50197506,0.2790072,0.25655475,0.07169286,-0.26253518,0.12247738,0.2621056,0.014950176,-0.08167706,0.4495257,-0.10799247,0.18814029,0.4409576,0.433741,-0.25035083,-0.1145288,-0.30021402,0.33361983,-0.6779051,0.2965554,-0.107775226,0.00922469,-0.12647831,0.3003408,0.29834947,-0.30096126,0.049049806,-0.21013911,0.44757342,-0.13023609,0.088888384,0.25815395,-0.3147502,0.530133,-0.020231573,-0.22183283,0.43800062,-0.12540843,0.006009925,-0.21640946,-0.21661203,0.21579422,0.12297596,0.28777903,0.32046968,0.24560215,-0.00060028565,0.3859407,0.0703601,-0.011719799,-0.000984019,0.44969517,0.12111159,-0.19715895,0.25748852,0.12679808,-0.0765515,-0.059583955,0.045108702,-0.21448283,-0.16843267,-0.17210992,0.09827305,0.13884711,-0.33005702,0.17423442,0.3982891,-0.18339343,-0.06650382,-0.001182905,-0.2816202,-0.071184896,0.026515754,0.012367104,0.019348565,0.35158762,-0.22165477,0.3167887,0.25744212,-0.3566778,0.43053475,0.08403494,-0.16174406,-0.28845006,-0.10305719,-0.13371098,0.42624882,-0.108048715,-0.39736623,-0.27174568,-0.4464945,-0.0041525005,-0.5521055,-0.10838569,0.15467031,-0.011818679,-0.058818914,0.035127837,0.3045589,0.3248467,0.24216488,-0.2013316,0.03057926,-0.21473974,-0.011084433,0.41864246,-0.29018113,0.07323301,0.0004826826,0.27899167,0.24480753,0.30292705,0.24529496,-0.0023842524,-0.48641482,0.37773713,0.02344817,-0.31334203,-0.12071526,-0.022549799
1333,0.0970269,-0.1415938,0.39970624,-0.13814336,0.3167745,-0.43354833,0.3186267,0.06700303,-0.30915847,0.23031239,0.33294365,0.07665709,-0.14864284,0.07003521,-0.15101445,0.06727127,0.020224255,0.5155618,-0.29738057,0.6324192,0.41481468,0.47270772,0.10169038,-0.3132456,-0.23561557,0.17700541,-0.49187475,0.23180881,-0.2602916,-0.0030115878,-0.11709616,0.3144092,0.11073916,-0.23727593,-0.17715326,-0.1280105,0.4811486,-0.24981183,0.072970055,0.19320686,-0.19396572,0.49117315,0.11288617,-0.30605108,0.47825587,-0.06914206,0.10726867,-0.13622397,-0.11317573,0.047376674,0.24945189,0.13146299,-0.0181511,0.42852208,0.21743214,0.18376096,0.4096551,-0.02461485,0.013871305,0.2101337,0.2896111,-0.53323203,0.52007955,0.11917228,0.09228967,0.04982325,0.13279516,-0.20341063,-0.47724128,-0.23606025,0.019460123,-0.08120235,-0.35019115,0.10199647,0.32139984,-0.55797,0.10494062,-0.25057337,-0.40570188,0.08929242,0.07203975,0.15123579,0.090388976,0.12661052,-0.21026298,0.2711171,0.30495936,-0.49295637,0.4304717,0.23615302,-0.38348648,-0.24166621,-0.24085537,-0.12247569,0.55805844,-0.09197724,-0.59924775,-0.30263245,-0.3697739,0.005025081,-0.5535341,0.14685966,0.24972233,-0.27299073,-0.04412935,0.13779555,0.11524849,0.06967515,-0.037322916,-0.25089744,0.028928887,0.104386136,0.031810343,0.013410293,0.14083637,0.31555298,0.2582522,0.3369449,0.074186385,0.13471375,0.28945455,0.2971483,-0.5998647,0.35565555,-0.16746157,-0.18856336,-0.040574595,-0.09061297
954,0.03973884,-0.023032987,0.4026062,0.16542126,0.28132388,-0.3525696,0.4061859,-0.46188167,-0.5911898,0.3293994,0.3265038,0.09013553,-0.3728084,0.08802687,0.39880157,-0.004122138,-0.061512347,0.5460218,-0.16815494,0.2893136,0.45166352,0.37104103,-0.25014845,-0.16533996,-0.36362368,0.33089134,-0.6650718,0.35531974,-0.16178018,0.07947745,-0.15631069,0.2710425,0.34694067,-0.35398218,-0.10222781,-0.3077229,0.51339865,-0.009850201,0.10180929,0.38479093,-0.3544968,0.6546406,0.1260111,-0.06929104,0.50077647,-0.026213307,-0.01951385,-0.16249725,-0.25073937,0.026846826,0.0013773605,0.25318012,0.4043916,0.37527326,-0.029724777,0.45408398,0.1259384,0.15891227,-0.14768432,0.5152707,0.12065754,-0.21758087,0.38356137,0.2530361,-0.23084797,0.046913676,0.05013867,-0.30304697,-0.2619315,-0.19865105,-0.0018985695,-0.09979297,-0.3722425,-0.03108669,0.3336817,-0.26909986,-0.009651367,-0.06559561,-0.44650242,0.043621477,0.14347705,-0.036174268,0.09134505,0.32902506,-0.3287381,0.27914128,0.3134791,-0.3942524,0.42589334,0.17828916,-0.19504306,-0.27891824,-0.0670824,-0.043306757,0.5943511,-0.11778498,-0.50278497,-0.5148293,-0.55112606,-0.04050903,-0.6692951,-0.06662393,0.1180871,0.01494532,-0.052387595,0.0333272,0.40918186,0.26115704,0.222195,-0.22644307,0.07766963,-0.26634488,0.055366196,0.41718325,-0.28930458,0.091872685,0.26767835,0.28196776,0.17659494,0.2726659,0.3943307,0.10901816,-0.50073546,0.47966674,-0.08621003,-0.2650381,-0.13337116,0.092315294
1147,0.005600355,-0.04998945,0.42192623,0.18724969,0.30746537,-0.3101273,0.37739432,-0.45852175,-0.59243834,0.33568385,0.3708229,0.10184673,-0.40656236,0.05995958,0.3998469,0.0059188725,-0.11187028,0.6166103,-0.19260912,0.27211592,0.4506221,0.35903826,-0.3103328,-0.17086573,-0.3156739,0.32994717,-0.6258382,0.35317752,-0.16617994,0.110790476,-0.20149578,0.19805542,0.24494308,-0.33790475,-0.18037136,-0.2807181,0.48885965,-0.022237903,0.02283571,0.42423335,-0.367668,0.69395006,0.1184103,-0.05016678,0.48633122,0.029367104,-0.09224246,-0.1733744,-0.24370423,0.019841816,-0.016645813,0.2678171,0.41201916,0.4304246,0.0281458,0.38644102,0.14435753,0.2149142,-0.11076041,0.48161292,0.08157845,-0.18974845,0.3518626,0.19130032,-0.20857958,-0.0010304552,0.046736885,-0.3114525,-0.27818057,-0.19630484,-0.0150244795,-0.0670662,-0.37952524,0.006056049,0.33308974,-0.33528903,-0.055618852,-0.088808835,-0.40117353,-0.018214297,0.1334578,4.1067397e-06,0.1855087,0.30410168,-0.32674146,0.30522722,0.3049341,-0.39872506,0.48749772,0.1961129,-0.17310125,-0.307175,-0.0918597,-0.06257752,0.58345985,-0.14731042,-0.4646383,-0.54288155,-0.53788865,0.017065711,-0.6952188,-0.022515425,0.11642529,0.00780946,-0.037104376,0.028687991,0.3701112,0.2782351,0.28919697,-0.22165075,0.04420588,-0.2270302,0.02334306,0.44581813,-0.28569335,0.10696768,0.26171398,0.27297282,0.1201879,0.25314176,0.41463962,0.041043792,-0.55377907,0.4838399,-0.022375837,-0.2103829,-0.16445686,0.04350988
